INTERFACE_TYPE,ITEM_CLASS,ITEM_CODE,ITEM_SPEC,ITEM_UNITS,ITEM_NAME,INSUR_CODE,INSUR_NAME,OPER,VSDATE,ORGAN_ID,INSUR_XZ,UPLOADPB,INSUR_LEVEL
GZYB,B,252302002630,30g江阴天江,袋,煅牡蛎颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004540,,,甲类
GZYB,B,252302001630,30g江阴天江,袋,石膏颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004541,,,甲类
GZYB,B,252201002630,10g江阴天江,袋,五灵脂颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004544,,,甲类
GZYB,B,252101007630,10g江阴天江,袋,地骨皮颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004548,,,甲类
GZYB,B,252101006630,10g江阴天江,袋,杜仲颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004549,,,甲类
GZYB,B,252101004630,3g江阴天江,袋,厚朴颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004553,,,甲类
GZYB,B,252101005630,15g江阴天江,袋,合欢皮颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004555,,,甲类
GZYB,B,252101003630,6g江阴天江,袋,黄柏颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004556,,,甲类
GZYB,B,252101002630,10g江阴天江,袋,蒌皮颗粒剂,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150918004557,,,甲类
GZYB,B,340201078010,1g国产,克,天花粉,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004009,,,甲类
GZYB,B,340201078010,1g*1000国产,袋,天花粉,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004012,,,甲类
GZYB,B,340201077010,1g国产,克,天丁,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004015,,,甲类
GZYB,B,340201077010,1g安徽益生源,克,天丁,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004018,,,甲类
GZYB,B,340201077010,1g*1000国产,袋,天丁,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004021,,,甲类
GZYB,B,340201077010,1g*1000安徽益生源,袋,天丁,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004023,,,甲类
GZYB,B,340201076010,1g国产,克,太子参,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004027,,,甲类
GZYB,B,340201076010,1g*1000国产,袋,太子参,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004029,,,甲类
GZYB,B,340201075010,1g国产,克,熟地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004032,,,甲类
GZYB,B,340201075010,1g安徽益生源,克,熟地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004034,,,甲类
GZYB,B,340201075010,1g*1000国产,袋,熟地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004038,,,甲类
GZYB,B,340201075010,1g*1000安徽益生源,袋,熟地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004039,,,甲类
GZYB,B,340201074010,1g国产,克,石斛,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004040,,,甲类
GZYB,B,340201074010,1g*1000国产,袋,石斛,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004041,,,甲类
GZYB,B,340201073010,1g国产,克,石菖蒲,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004044,,,甲类
GZYB,B,340201073010,1g*1000国产,袋,石菖蒲,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004045,,,甲类
GZYB,B,340201072010,1g国产,克,生地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004047,,,甲类
GZYB,B,340201072010,1g*1000国产,袋,生地,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004048,,,甲类
GZYB,B,340201071010,1g国产,克,升麻,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004050,,,甲类
GZYB,B,340201071010,1g*1000国产,袋,升麻,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004052,,,甲类
GZYB,B,340201070010,1g国产,克,射干,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004054,,,甲类
GZYB,B,340201070010,1g*1000国产,袋,射干,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004057,,,甲类
GZYB,B,340201069010,1g国产,克,山药,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004059,,,甲类
GZYB,B,340201069010,1g*1000国产,袋,山药,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004061,,,甲类
GZYB,B,340201068010,1g国产,克,桑枝,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004064,,,甲类
GZYB,B,340201068010,1g*1000国产,袋,桑枝,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004065,,,甲类
GZYB,B,340201066010,1g国产,克,三棱,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004078,,,甲类
GZYB,B,340201066010,1g*1000国产,袋,三棱,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004080,,,甲类
GZYB,B,340201065010,1g国产,克,秦艽,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004082,,,甲类
GZYB,B,340201065010,1g*1000国产,袋,秦艽,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004083,,,甲类
GZYB,B,340201064010,1g国产,克,羌活,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004086,,,甲类
GZYB,B,340201064010,1g安徽益生源,克,羌活,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004087,,,甲类
GZYB,B,340201064010,1g*1000国产,袋,羌活,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004090,,,甲类
GZYB,B,340201064010,1g*1000安徽益生源,袋,羌活,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004094,,,甲类
GZYB,B,340201063010,1g国产,克,前胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004095,,,甲类
GZYB,B,340201063010,1g*1000国产,袋,前胡,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004096,,,甲类
GZYB,B,340201062010,1g国产,克,千年健,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004097,,,甲类
GZYB,B,340201062010,1g*1000国产,袋,千年健,40110000000147000001,医保准予支付的中药饮片及复方,罗爱群,,20150916004099,,,甲类
GZNH,A,040301003190,2ml:0.1g上海旭东海,支,琥珀胆碱针,1,予以支付,罗爱群,,,,,
GZNH,A,050101001190,1mg:2ml*10信谊金朱,盒,新斯的明针,1,予以支付,罗爱群,,,,,
GZNH,A,050101001190,1mg:2ml信谊金朱,支,新斯的明针,1,予以支付,罗爱群,,,,,
GZNH,A,050201002020,5mg*100杭州民生,瓶,山莨菪碱片,1,予以支付,罗爱群,,,,,
GZNH,A,050201002020,5mg杭州民生,片,山莨菪碱片,1,予以支付,罗爱群,,,,,
GZNH,A,050201004190,10mg:1ml*10杭州民生,盒,山莨菪碱针,1,予以支付,罗爱群,,,,,
GZNH,A,050201004190,10mg:1ml杭州民生,支,山莨菪碱针,1,予以支付,罗爱群,,,,,
GZNH,A,050401001190,50mg:10ml江苏迪赛,支,拉贝洛尔针,3,不予支付,罗爱群,,,,,
GZNH,A,050401002020,10mg*100江苏亚邦,瓶,普萘洛尔片,1,予以支付,罗爱群,,,,,
GZNH,A,050401002020,10mg江苏亚邦,片,普萘洛尔片,1,予以支付,罗爱群,,,,,
GZNH,A,050401003190,10mg:1ml*5上海旭东海,盒,酚妥拉明针▲,1,予以支付,罗爱群,,,,,
GZNH,A,050401003190,10mg:1ml上海旭东海,支,酚妥拉明针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060101001020,10mg*100山东方明,瓶,硝苯地平片,1,予以支付,罗爱群,,,,,
GZNH,A,060101002190,5mg:2ml*5上海禾丰,盒,维拉帕米针,1,予以支付,罗爱群,,,,,
GZNH,A,060101002190,5mg:2ml上海禾丰,支,维拉帕米针,1,予以支付,罗爱群,,,,,
GZNH,A,060101003090,10mg*56广东环球,盒,硝苯地平缓释片,1,予以支付,罗爱群,,,,,
GZNH,A,060101005100,30mg*7拜耳医药,盒,硝苯地平控释片,1,予以支付,罗爱群,,,,,
GZNH,A,060101006020,10mg*100湖南千金,瓶,尼群地平片,1,予以支付,罗爱群,,,,,
GZNH,A,060101006020,10mg*100江西新赣江,瓶,尼群地平片,1,予以支付,罗爱群,,,,,
GZNH,A,060201001190,0.4mg:2ml*5上海旭东海,盒,毛花苷丙针,1,予以支付,罗爱群,,,,,
GZNH,A,060201001190,0.4mg:2ml上海旭东海,支,毛花苷丙针,1,予以支付,罗爱群,,,,,
GZNH,A,060301002190,35mg:10ml*5广州白云山,盒,普罗帕酮针,1,予以支付,罗爱群,,,,,
GZNH,A,060301002190,35mg:10ml广州白云山,支,普罗帕酮针,1,予以支付,罗爱群,,,,,
GZNH,A,060401001190,5mg:1ml*10北京益民,盒,硝酸甘油针,1,予以支付,罗爱群,,,,,
GZNH,A,060401001190,5mg:1ml北京益民,支,硝酸甘油针,1,予以支付,罗爱群,,,,,
GZNH,A,060401002020,5mg*100南京白敬宇,瓶,异山梨酯片,1,予以支付,罗爱群,,,,,
GZNH,A,060601003020,25mg*100辅仁药业,瓶,卡托普利片,1,予以支付,罗爱群,,,,,
GZNH,A,060601003020,25mg辅仁药业,片,卡托普利片,1,予以支付,罗爱群,,,,,
GZNH,A,060601004020,10mg*16湖南千金,盒,马来酸依那普利片,1,予以支付,罗爱群,,,,,
GZNH,A,060601004020,10mg*16江苏扬子江,盒,马来酸依那普利片,1,予以支付,罗爱群,,,,,
GZNH,A,060601005190,1mg:1ml*10天津金耀,盒,利血平针,1,予以支付,罗爱群,,,,,
GZNH,A,060601005190,1mg:1ml天津金耀,支,利血平针,1,予以支付,罗爱群,,,,,
GZNH,A,060601007250,80mg*7北京诺华,盒,缬沙坦胶囊,1,予以支付,罗爱群,,,,,
GZNH,A,060601008170,50mg*5湖南中南,盒,硝普钠粉针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060601008170,50mg湖南中南,支,硝普钠粉针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701002190,10mg:1ml*10天津金耀,盒,间羟胺针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701002190,10mg:1ml*2上海禾丰,盒,间羟胺针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701002190,10mg:1ml上海禾丰,支,间羟胺针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701002190,10mg:1ml天津金耀,支,间羟胺针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701003190,2mg:1ml*2武汉远大,盒,去甲肾上腺素▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701003190,2mg:1ml武汉远大,支,去甲肾上腺素▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701004190,1mg:1ml*10天津金耀,盒,肾上腺素针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060701004190,1mg:1ml天津金耀,支,肾上腺素针▲,1,予以支付,罗爱群,,,,,
GZNH,A,060801001020,20mg*10山东罗欣,盒,辛伐他丁片,1,予以支付,罗爱群,,,,,
GZNH,A,060801001020,20mg山东罗欣,片,辛伐他丁片,1,予以支付,罗爱群,,,,,
GZNH,A,060901001020,75mg*7杭州赛诺菲,盒,氢氯吡格雷片,3,不予支付,罗爱群,,,,,
GZNH,A,060901003020,1片*36江苏扬子江,盒,银杏叶片,1,予以支付,罗爱群,,,,,
GZNH,A,070101001020,8mg*100浙江万邦,瓶,溴己新片,1,予以支付,罗爱群,,,,,
GZNH,A,070101001020,8mg浙江万邦,片,溴己新片,1,予以支付,罗爱群,,,,,
GZNH,A,070101003290,10ml*10北京城济,盒,羧甲司坦口服溶液,1,予以支付,罗爱群,,,,,
GZNH,A,070201001020,15mg*20国药集团,盒,可待因片,1,予以支付,罗爱群,,,,,
GZNH,A,070201001020,15mg国药集团,片,可待因片,1,予以支付,罗爱群,,,,,
GZNH,A,070201002020,25mg*100开封制药,瓶,喷托维林片,1,予以支付,罗爱群,,,,,
GZNH,A,070201002020,25mg*100上海全宇,瓶,喷托维林片,1,予以支付,罗爱群,,,,,
GZNH,A,070201002020,25mg开封制药,片,喷托维林片,1,予以支付,罗爱群,,,,,
GZNH,A,070201002020,25mg上海全宇,片,喷托维林片,1,予以支付,罗爱群,,,,,
GZNH,A,070201003290,150ml香港澳美,瓶,复方福尔可定口服液,1,予以支付,罗爱群,,,,,
GZNH,A,070301004020,2.4mg*100上海旭东海,瓶,沙丁胺醇片,1,予以支付,罗爱群,,,,,
GZNH,A,070301004020,2.4mg上海旭东海,片,沙丁胺醇片,1,予以支付,罗爱群,,,,,
GZNH,A,070301005190,1mg:2ml*2上海禾丰,盒,异丙肾上腺素针▲,1,予以支付,罗爱群,,,,,
GZNH,A,070301005190,1mg:2ml上海禾丰,支,异丙肾上腺素针▲,1,予以支付,罗爱群,,,,,
GZNH,A,070301006190,30mg:1ml*10东北制药,盒,麻黄碱针,1,予以支付,罗爱群,,,,,
GZNH,A,070301006190,30mg:1ml东北制药,支,麻黄碱针,1,予以支付,罗爱群,,,,,
GZNH,A,070301007020,2.5mg*20阿斯利康,盒,特布他林片,1,予以支付,罗爱群,,,,,
GZNH,A,070301007020,2.5mg阿斯利康,片,特布他林片,1,予以支付,罗爱群,,,,,
GZNH,A,070301008290,10ml*6黑龙江葵花,盒,小儿肺热咳喘口服液,1,予以支付,罗爱群,,,,,
GZNH,A,070301009870,4mg*5杭州默沙东,盒,孟鲁司特钠咀嚼片,1,予以支付,罗爱群,,,,,
GZNH,A,070301009870,4mg杭州默沙东,片,孟鲁司特钠咀嚼片,1,予以支付,罗爱群,,,,,
GZNH,A,070301009870,5mg*5杭州默沙东,盒,孟鲁司特钠咀嚼片,1,予以支付,罗爱群,,,,,
GZNH,A,070301009870,5mg杭州默沙东,片,孟鲁司特钠咀嚼片,1,予以支付,罗爱群,,,,,
GZNH,A,070301010830,250ug*10法国,盒,吸入用异丙托溴胺溶液,1,予以支付,罗爱群,,,,,
GZNH,A,070301010830,250ug法国,支,吸入用异丙托溴胺溶液,1,予以支付,罗爱群,,,,,
GZNH,A,070301012830,100mg:20ml英国,瓶,吸入用硫酸沙丁胺醇溶液,1,予以支付,罗爱群,,,,,
GZNH,A,070301014700,5mg:2ml*20瑞典,盒,特布他林雾化液,1,予以支付,罗爱群,,,,,
GZNH,A,070301014700,5mg:2ml瑞典,支,特布他林雾化液,1,予以支付,罗爱群,,,,,
GZNH,A,070401002290,100ml上海强生,瓶,愈酚伪麻口服溶液,3,不予支付,罗爱群,,,,,
GZNH,A,070401004180,70mg北京双鹤,支,牛肺表面活性剂,3,不予支付,罗爱群,,,,,
GZNH,A,070401006180,1.2g哈药集团,支,双黄连粉针,1,予以支付,罗爱群,,,,,
GZNH,A,070401007630,6g*6湖南恒伟,盒,小儿氨酚黄那敏颗粒,1,予以支付,罗爱群,,,,,
GZNH,A,070401007630,6g湖南恒伟,袋,小儿氨酚黄那敏颗粒,1,予以支付,罗爱群,,,,,
GZNH,A,070401009380,15ml上海强生,瓶,小儿伪麻美芬滴剂,1,予以支付,罗爱群,,,,,
GZNH,A,080101002180,40mg山东瑞阳,支,泮托拉唑钠针,1,予以支付,罗爱群,,,,,
GZNH,A,080101005020,0.2g*100江苏鹏鹞,瓶,西咪替丁片,1,予以支付,罗爱群,,,,,
GZNH,A,080101005020,0.2g江苏鹏鹞,片,西咪替丁片,1,予以支付,罗爱群,,,,,
GZNH,A,080101006190,0.2g:2ml*10山东方明,盒,西咪替丁针,1,予以支付,罗爱群,,,,,
GZNH,A,080101006190,0.2g:2ml山东方明,支,西咪替丁针,1,予以支付,罗爱群,,,,,
GZNH,A,080101007020,0.5g*100上海玉瑞,盒,碳酸氢钠片,1,予以支付,罗爱群,,,,,
GZNH,B,341111016010,1g国产,克,细辛,1,予以支付,罗爱群,,,,,
GZNH,B,341111017010,1g*1000国产,袋,夏枯草,1,予以支付,罗爱群,,,,,
GZNH,B,341111017010,1g国产,克,夏枯草,1,予以支付,罗爱群,,,,,
GZNH,B,341111018010,1g*1000国产,袋,仙鹤草,1,予以支付,罗爱群,,,,,
GZNH,B,341111018010,1g国产,克,仙鹤草,1,予以支付,罗爱群,,,,,
GZNH,B,341111019010,1g*1000国产,袋,香薷草,1,予以支付,罗爱群,,,,,
GZNH,B,341111019010,1g国产,克,香薷草,1,予以支付,罗爱群,,,,,
GZNH,B,341111020010,1g*1000国产,袋,叶下珠,1,予以支付,罗爱群,,,,,
GZNH,B,341111020010,1g国产,克,叶下珠,1,予以支付,罗爱群,,,,,
GZNH,B,341111021010,1g*1000国产,袋,益母草,1,予以支付,罗爱群,,,,,
GZNH,B,341111021010,1g国产,克,益母草,1,予以支付,罗爱群,,,,,
GZNH,B,341111022010,1g*1000国产,袋,茵陈,1,予以支付,罗爱群,,,,,
GZNH,B,341111022010,1g国产,克,茵陈,1,予以支付,罗爱群,,,,,
GZNH,B,341111023010,1g*1000国产,袋,淫羊藿,1,予以支付,罗爱群,,,,,
GZNH,B,341111023010,1g国产,克,淫羊藿,1,予以支付,罗爱群,,,,,
GZNH,B,341111024010,1g*1000国产,袋,鱼腥草,1,予以支付,罗爱群,,,,,
GZNH,B,341111024010,1g国产,克,鱼腥草,1,予以支付,罗爱群,,,,,
GZNH,B,341111025010,1g*1000国产,袋,泽兰,1,予以支付,罗爱群,,,,,
GZNH,B,341111025010,1g国产,克,泽兰,1,予以支付,罗爱群,,,,,
GZNH,B,341111026010,1g*1000国产,袋,紫花地丁,1,予以支付,罗爱群,,,,,
GZNH,B,341111026010,1g国产,克,紫花地丁,1,予以支付,罗爱群,,,,,
GZNH,A,120201002190,10mg:2ml*10河南润弘,盒,氢化可的松针,1,予以支付,罗爱群,,,,,
GZNH,B,341401004010,1g*1000国产,袋,滑石粉,1,予以支付,罗爱群,,,,,
GZNH,B,341401004010,1g国产,克,滑石粉,1,予以支付,罗爱群,,,,,
GZNH,B,340101049010,1g国产,克,紫苏子,1,予以支付,罗爱群,,,,,
GZNH,B,341401006010,1g*1000国产,袋,鹿角霜,1,予以支付,罗爱群,,,,,
GZNH,B,341401006010,1g国产,克,鹿角霜,1,予以支付,罗爱群,,,,,
GZNH,B,341401007010,1g*1000国产,袋,没药,1,予以支付,罗爱群,,,,,
GZNH,B,341401007010,1g国产,克,没药,1,予以支付,罗爱群,,,,,
GZNH,B,341401008010,1g*1000国产,袋,青黛,1,予以支付,罗爱群,,,,,
GZNH,B,341401008010,1g国产,克,青黛,1,予以支付,罗爱群,,,,,
GZNH,B,341401011010,1g*1000国产,袋,生牡蛎,1,予以支付,罗爱群,,,,,
GZNH,B,341401011010,1g国产,克,生牡蛎,1,予以支付,罗爱群,,,,,
GZNH,B,341501001010,1g*1000国产,袋,五灵脂,1,予以支付,罗爱群,,,,,
GZNH,B,341501001010,1g国产,克,五灵脂,1,予以支付,罗爱群,,,,,
GZNH,B,341601004010,1g*1000国产,袋,合欢皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601004010,1g国产,克,合欢皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601005010,1g*1000国产,袋,厚朴,1,予以支付,罗爱群,,,,,
GZNH,B,341601005010,1g国产,克,厚朴,1,予以支付,罗爱群,,,,,
GZNH,B,341601006010,1g*1000国产,袋,黄柏,1,予以支付,罗爱群,,,,,
GZNH,B,341601006010,1g国产,克,黄柏,1,予以支付,罗爱群,,,,,
GZNH,B,341601007010,1g*1000国产,袋,蒌皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601007010,1g国产,克,蒌皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601009010,1g*1000国产,袋,秦皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601009010,1g国产,克,秦皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601010010,1g*1000国产,袋,肉桂粉,1,予以支付,罗爱群,,,,,
GZNH,B,341601010010,1g国产,克,肉桂粉,1,予以支付,罗爱群,,,,,
GZNH,B,341601011010,1g*1000国产,袋,桑白皮,1,予以支付,罗爱群,,,,,
GZNH,B,341601011010,1g国产,克,桑白皮,1,予以支付,罗爱群,,,,,
GZNH,I,I00000102,5ml,支,预冲式导管冲洗器,2,部分支付,刘芳,,,,,
GZNH,I,I00000103,无针密闭式,支,分隔膜无针密闭式输液接头,2,部分支付,刘芳,,,,,
GZNH,I,I00000104,无菌套针,包,缝针(医用缝合针),2,部分支付,刘芳,,,,,
GZNH,I,I00000105,普通孔针,包,缝针(医用缝合针),2,部分支付,刘芳,,,,,
GZNH,I,I00000106,/,根,硅胶吸痰管,2,部分支付,刘芳,,,,,
GZNH,I,I00000107,4-0 20cm,根,可吸收蛋白缝合线(带针),2,部分支付,刘芳,,,,,
GZNH,I,I00000108,爱惜捷2/0,根,可吸收性外科缝线,2,部分支付,刘芳,,,,,
GZNH,I,I00000109,大中小号,个,面罩(麻醉),2,部分支付,兰慧,,,,,
GZNH,I,I00000110,杀菌型6g,支,藕合剂(医药超声),2,部分支付,刘芳,,,,,
GZNH,I,I00000111,/,只,输氧面罩A,2,部分支付,刘芳,,,,,
GZNH,I,I00000112,/,只,输氧面罩B,2,部分支付,刘芳,,,,,
GZNH,I,I00000113,8/12,个,术中麻醉泵,2,部分支付,刘芳,,,,,
GZNH,I,I00000115,/,盒,无损伤缝合针带可吸收线,2,部分支付,刘芳,,,,,
GZNH,I,I00000116,/,包,吸收性明胶海绵,2,部分支付,刘芳,,,,,
GZNH,I,I00000117,/,支,腰椎穿刺针,2,部分支付,刘芳,,,,,
GZNH,I,I00000118,/,个,一次性负压引流球,2,部分支付,刘芳,,,,,
GZNH,I,I00000119,80*200,包,一次性滑移垫,2,部分支付,刘芳,,,,,
GZNH,I,I00000121,/,套,一次性空气净化输液器,2,部分支付,刘芳,,,,,
GZNH,I,I00000122,AS-E/S,套,一次性联合麻醉套件,2,部分支付,刘芳,,,,,
GZNH,I,I00000123,AN-S 0.7*90,支,一次性麻醉穿刺针,2,部分支付,刘芳,,,,,
GZNH,I,I00000124,35针,个,一次性皮肤缝合器,2,部分支付,刘芳,,,,,
GZNH,I,I00000125,80,把,一次性切割吻缝合器,2,部分支付,刘芳,,,,,
